Date,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),is_day ()
2023-06-17 04:35:00+01:00,12.6,80.0,9.2,11.2,0.0,0.0,0.0,982.8,2.0,8.2,322.0,14.0,0.3,0.0
2023-06-17 05:15:00+01:00,13.0,81.0,9.8,11.8,0.0,0.0,0.0,983.1,0.0,7.9,321.0,13.9,0.301,1.0
2023-06-17 05:35:00+01:00,13.0,81.0,9.8,11.8,0.0,0.0,0.0,983.1,0.0,7.9,321.0,13.9,0.301,1.0
2023-06-17 06:15:00+01:00,15.0,79.0,11.3,14.3,0.0,0.0,0.0,983.6,0.0,7.4,331.0,14.5,0.301,1.0
2023-06-17 06:35:00+01:00,15.0,79.0,11.3,14.3,0.0,0.0,0.0,983.6,0.0,7.4,331.0,14.5,0.301,1.0
2023-06-17 07:15:00+01:00,17.7,70.0,12.2,17.8,0.0,0.0,0.0,984.1,0.0,4.4,351.0,15.8,0.3,1.0
2023-06-17 07:35:00+01:00,17.7,70.0,12.2,17.8,0.0,0.0,0.0,984.1,0.0,4.4,351.0,15.8,0.3,1.0
2023-06-17 08:15:00+01:00,19.7,60.0,11.7,19.3,0.0,0.0,0.0,984.3,1.0,5.8,353.0,17.2,0.3,1.0
2023-06-17 08:35:00+01:00,19.7,60.0,11.7,19.3,0.0,0.0,0.0,984.3,1.0,5.8,353.0,17.2,0.3,1.0
2023-06-17 09:15:00+01:00,21.1,49.0,10.1,20.6,0.0,0.0,0.0,984.4,4.0,6.5,357.0,18.6,0.298,1.0
2023-06-17 09:35:00+01:00,21.1,49.0,10.1,20.6,0.0,0.0,0.0,984.4,4.0,6.5,357.0,18.6,0.298,1.0
2023-06-17 10:15:00+01:00,22.0,45.0,9.6,21.3,0.0,0.0,0.0,984.4,19.0,10.4,346.0,19.8,0.297,1.0
2023-06-17 10:35:00+01:00,22.0,45.0,9.6,21.3,0.0,0.0,0.0,984.4,19.0,10.4,346.0,19.8,0.297,1.0
2023-06-17 11:15:00+01:00,22.2,47.0,10.3,21.6,0.0,0.0,0.0,984.1,9.0,9.7,338.0,20.6,0.295,1.0
2023-06-17 11:35:00+01:00,22.2,47.0,10.3,21.6,0.0,0.0,0.0,984.1,9.0,9.7,338.0,20.6,0.295,1.0
2023-06-17 12:15:00+01:00,23.2,44.0,10.4,23.7,0.0,0.0,0.0,983.9,8.0,8.7,330.0,21.6,0.293,1.0
2023-06-17 12:35:00+01:00,23.2,44.0,10.4,23.7,0.0,0.0,0.0,983.9,8.0,8.7,330.0,21.6,0.293,1.0
2023-06-17 13:15:00+01:00,23.7,39.0,8.8,24.5,0.0,0.0,0.0,983.6,16.0,3.5,294.0,22.7,0.291,1.0
2023-06-17 13:35:00+01:00,23.7,39.0,8.8,24.5,0.0,0.0,0.0,983.6,16.0,3.5,294.0,22.7,0.291,1.0
2023-06-17 14:15:00+01:00,24.2,39.0,9.4,24.6,0.0,0.0,0.0,983.3,21.0,6.4,344.0,23.2,0.289,1.0
2023-06-17 14:35:00+01:00,24.2,39.0,9.4,24.6,0.0,0.0,0.0,983.3,21.0,6.4,344.0,23.2,0.289,1.0
2023-06-17 15:15:00+01:00,24.1,39.0,9.3,23.6,0.0,0.0,0.0,983.2,9.0,6.6,22.0,23.3,0.288,1.0
2023-06-17 15:35:00+01:00,24.1,39.0,9.3,23.6,0.0,0.0,0.0,983.2,9.0,6.6,22.0,23.3,0.288,1.0
2023-06-17 16:15:00+01:00,23.7,42.0,10.0,22.8,0.0,0.0,0.0,983.2,16.0,6.2,69.0,23.1,0.286,1.0
2023-06-17 16:35:00+01:00,23.7,42.0,10.0,22.8,0.0,0.0,0.0,983.2,16.0,6.2,69.0,23.1,0.286,1.0
2023-06-17 17:15:00+01:00,23.3,43.0,9.9,22.6,0.0,0.0,0.0,983.2,34.0,4.6,51.0,22.7,0.285,1.0
2023-06-17 17:35:00+01:00,23.3,43.0,9.9,22.6,0.0,0.0,0.0,983.2,34.0,4.6,51.0,22.7,0.285,1.0
2023-06-17 18:15:00+01:00,21.6,59.0,13.3,21.4,0.0,0.0,0.0,983.5,4.0,8.3,108.0,21.9,0.285,1.0
2023-06-17 18:35:00+01:00,21.6,59.0,13.3,21.4,0.0,0.0,0.0,983.5,4.0,8.3,108.0,21.9,0.285,1.0
2023-06-17 19:15:00+01:00,19.9,74.0,15.2,21.0,0.0,0.0,0.0,983.6,13.0,4.1,135.0,20.9,0.285,1.0
2023-06-17 19:35:00+01:00,19.9,74.0,15.2,21.0,0.0,0.0,0.0,983.6,13.0,4.1,135.0,20.9,0.285,1.0
2023-06-17 20:15:00+01:00,20.0,63.0,12.9,20.5,0.0,0.0,0.0,984.0,3.0,2.7,247.0,19.5,0.285,0.0
2023-06-17 20:35:00+01:00,20.0,63.0,12.9,20.5,0.0,0.0,0.0,984.0,3.0,2.7,247.0,19.5,0.285,0.0
2023-06-17 21:15:00+01:00,17.1,78.0,13.3,17.4,0.0,0.0,0.0,984.4,1.0,4.9,253.0,18.3,0.286,0.0
2023-06-17 21:35:00+01:00,17.1,78.0,13.3,17.4,0.0,0.0,0.0,984.4,1.0,4.9,253.0,18.3,0.286,0.0
2023-06-17 22:15:00+01:00,16.5,77.0,12.4,16.5,0.0,0.0,0.0,984.5,0.0,4.9,253.0,17.4,0.286,0.0
2023-06-17 22:35:00+01:00,16.5,77.0,12.4,16.5,0.0,0.0,0.0,984.5,0.0,4.9,253.0,17.4,0.286,0.0
2023-06-17 23:15:00+01:00,16.2,75.0,11.7,15.9,0.0,0.0,0.0,984.6,3.0,5.5,247.0,16.6,0.286,0.0
2023-06-17 23:35:00+01:00,16.2,75.0,11.7,15.9,0.0,0.0,0.0,984.6,3.0,5.5,247.0,16.6,0.286,0.0
2023-06-18 00:15:00+01:00,16.7,70.0,11.1,16.3,0.0,0.0,0.0,984.7,0.0,4.7,238.0,16.0,0.286,0.0
2023-06-18 00:35:00+01:00,16.7,70.0,11.1,16.3,0.0,0.0,0.0,984.7,0.0,4.7,238.0,16.0,0.286,0.0
2023-06-18 01:15:00+01:00,13.7,86.0,11.4,13.3,0.0,0.0,0.0,984.4,0.0,5.6,320.0,14.2,0.286,0.0
2023-06-18 01:35:00+01:00,13.7,86.0,11.4,13.3,0.0,0.0,0.0,984.4,0.0,5.6,320.0,14.2,0.286,0.0
2023-06-18 02:15:00+01:00,13.8,84.0,11.1,12.7,0.0,0.0,0.0,984.4,3.0,9.4,342.0,14.2,0.286,0.0
2023-06-18 02:35:00+01:00,13.8,84.0,11.1,12.7,0.0,0.0,0.0,984.4,3.0,9.4,342.0,14.2,0.286,0.0
2023-06-18 03:15:00+01:00,12.1,91.0,10.8,11.3,0.0,0.0,0.0,984.1,1.0,6.9,321.0,14.1,0.286,0.0
2023-06-18 03:35:00+01:00,12.1,91.0,10.8,11.3,0.0,0.0,0.0,984.1,1.0,6.9,321.0,14.1,0.286,0.0
2023-06-18 04:15:00+01:00,12.1,90.0,10.6,11.8,0.0,0.0,0.0,984.0,0.0,3.1,234.0,13.8,0.287,0.0
2023-06-18 04:35:00+01:00,12.1,90.0,10.6,11.8,0.0,0.0,0.0,984.0,0.0,3.1,234.0,13.8,0.287,0.0
2023-06-18 05:15:00+01:00,13.6,84.0,11.0,13.2,0.0,0.0,0.0,984.2,0.0,4.7,212.0,13.8,0.287,1.0
2023-06-18 05:35:00+01:00,13.6,84.0,11.0,13.2,0.0,0.0,0.0,984.2,0.0,4.7,212.0,13.8,0.287,1.0
2023-06-18 06:15:00+01:00,15.3,83.0,12.5,15.7,0.0,0.0,0.0,984.3,0.0,2.9,60.0,14.6,0.287,1.0
2023-06-18 06:35:00+01:00,15.3,83.0,12.5,15.7,0.0,0.0,0.0,984.3,0.0,2.9,60.0,14.6,0.287,1.0
2023-06-18 07:15:00+01:00,17.2,80.0,13.7,17.5,0.0,0.0,0.0,984.9,0.0,6.0,65.0,15.9,0.287,1.0
2023-06-18 07:35:00+01:00,17.2,80.0,13.7,17.5,0.0,0.0,0.0,984.9,0.0,6.0,65.0,15.9,0.287,1.0
2023-06-18 08:15:00+01:00,19.2,72.0,14.0,19.8,0.0,0.0,0.0,985.2,0.0,4.7,86.0,17.3,0.286,1.0
2023-06-18 08:35:00+01:00,19.2,72.0,14.0,19.8,0.0,0.0,0.0,985.2,0.0,4.7,86.0,17.3,0.286,1.0
2023-06-18 09:15:00+01:00,21.7,62.0,14.0,22.8,0.0,0.0,0.0,985.3,2.0,5.2,102.0,18.9,0.285,1.0
2023-06-18 09:35:00+01:00,21.7,62.0,14.0,22.8,0.0,0.0,0.0,985.3,2.0,5.2,102.0,18.9,0.285,1.0
2023-06-18 10:15:00+01:00,24.0,53.0,13.7,25.6,0.0,0.0,0.0,985.3,10.0,4.8,132.0,20.5,0.284,1.0
2023-06-18 10:35:00+01:00,24.0,53.0,13.7,25.6,0.0,0.0,0.0,985.3,10.0,4.8,132.0,20.5,0.284,1.0
2023-06-18 11:15:00+01:00,25.7,44.0,12.6,27.1,0.0,0.0,0.0,985.2,14.0,5.5,169.0,21.8,0.282,1.0
2023-06-18 11:35:00+01:00,25.7,44.0,12.6,27.1,0.0,0.0,0.0,985.2,14.0,5.5,169.0,21.8,0.282,1.0
2023-06-18 12:15:00+01:00,26.6,37.0,10.6,27.5,0.0,0.0,0.0,985.0,20.0,6.1,183.0,23.0,0.28,1.0
2023-06-18 12:35:00+01:00,26.6,37.0,10.6,27.5,0.0,0.0,0.0,985.0,20.0,6.1,183.0,23.0,0.28,1.0
2023-06-18 13:15:00+01:00,26.8,35.0,10.1,27.2,0.0,0.0,0.0,984.2,11.0,7.3,213.0,23.6,0.277,1.0
2023-06-18 13:35:00+01:00,26.8,35.0,10.1,27.2,0.0,0.0,0.0,984.2,11.0,7.3,213.0,23.6,0.277,1.0
2023-06-18 14:15:00+01:00,27.5,33.0,9.6,27.4,0.0,0.0,0.0,984.0,11.0,9.1,189.0,24.3,0.275,1.0
2023-06-18 14:35:00+01:00,27.5,33.0,9.6,27.4,0.0,0.0,0.0,984.0,11.0,9.1,189.0,24.3,0.275,1.0
2023-06-18 15:15:00+01:00,27.5,33.0,9.7,26.0,0.0,0.0,0.0,983.6,10.0,12.4,170.0,24.4,0.273,1.0
2023-06-18 15:35:00+01:00,27.5,33.0,9.7,26.0,0.0,0.0,0.0,983.6,10.0,12.4,170.0,24.4,0.273,1.0
2023-06-18 16:15:00+01:00,27.0,36.0,10.6,25.2,0.0,0.0,0.0,983.3,9.0,13.8,186.0,24.3,0.271,1.0
2023-06-18 16:35:00+01:00,27.0,36.0,10.6,25.2,0.0,0.0,0.0,983.3,9.0,13.8,186.0,24.3,0.271,1.0
2023-06-18 17:15:00+01:00,26.3,42.0,12.3,25.4,0.0,0.0,0.0,983.1,1.0,11.3,189.0,23.9,0.27,1.0
2023-06-18 17:35:00+01:00,26.3,42.0,12.3,25.4,0.0,0.0,0.0,983.1,1.0,11.3,189.0,23.9,0.27,1.0
2023-06-18 18:15:00+01:00,25.2,47.0,13.0,24.3,0.0,0.0,0.0,982.9,0.0,12.3,185.0,23.3,0.27,1.0
2023-06-18 18:35:00+01:00,25.2,47.0,13.0,24.3,0.0,0.0,0.0,982.9,0.0,12.3,185.0,23.3,0.27,1.0
2023-06-18 19:15:00+01:00,23.2,50.0,12.2,22.0,0.0,0.0,0.0,983.0,1.0,13.0,208.0,22.4,0.269,1.0
2023-06-18 19:35:00+01:00,23.2,50.0,12.2,22.0,0.0,0.0,0.0,983.0,1.0,13.0,208.0,22.4,0.269,1.0
2023-06-18 20:15:00+01:00,20.9,57.0,12.0,20.2,0.0,0.0,0.0,982.9,4.0,8.9,212.0,21.2,0.269,0.0
2023-06-18 20:35:00+01:00,20.9,57.0,12.0,20.2,0.0,0.0,0.0,982.9,4.0,8.9,212.0,21.2,0.269,0.0
2023-06-18 21:15:00+01:00,18.9,64.0,11.9,18.1,0.0,0.0,0.0,983.2,28.0,9.2,211.0,20.1,0.27,0.0
2023-06-18 21:35:00+01:00,18.9,64.0,11.9,18.1,0.0,0.0,0.0,983.2,28.0,9.2,211.0,20.1,0.27,0.0
2023-06-18 22:15:00+01:00,17.1,72.0,12.1,16.7,0.0,0.0,0.0,982.9,30.0,7.4,227.0,19.1,0.27,0.0
2023-06-18 22:35:00+01:00,17.1,72.0,12.1,16.7,0.0,0.0,0.0,982.9,30.0,7.4,227.0,19.1,0.27,0.0
2023-06-18 23:15:00+01:00,15.4,84.0,12.7,15.8,0.0,0.0,0.0,982.9,30.0,3.0,256.0,18.2,0.27,0.0
2023-06-18 23:35:00+01:00,15.4,84.0,12.7,15.8,0.0,0.0,0.0,982.9,30.0,3.0,256.0,18.2,0.27,0.0
2023-06-19 00:15:00+01:00,14.5,90.0,12.9,15.0,0.0,0.0,0.0,983.1,30.0,2.9,300.0,17.4,0.27,0.0
2023-06-19 00:35:00+01:00,14.5,90.0,12.9,15.0,0.0,0.0,0.0,983.1,30.0,2.9,300.0,17.4,0.27,0.0
2023-06-19 01:15:00+01:00,14.4,94.0,13.5,14.8,0.0,0.0,0.0,983.3,30.0,4.8,312.0,16.5,0.268,0.0
2023-06-19 01:35:00+01:00,14.4,94.0,13.5,14.8,0.0,0.0,0.0,983.3,30.0,4.8,312.0,16.5,0.268,0.0
2023-06-19 02:15:00+01:00,14.5,93.0,13.3,15.0,0.0,0.0,0.0,983.1,31.0,4.2,301.0,16.3,0.268,0.0
2023-06-19 02:35:00+01:00,14.5,93.0,13.3,15.0,0.0,0.0,0.0,983.1,31.0,4.2,301.0,16.3,0.268,0.0
2023-06-19 03:15:00+01:00,14.5,92.0,13.2,15.0,0.0,0.0,0.0,982.9,24.0,3.4,302.0,16.0,0.269,0.0
2023-06-19 03:35:00+01:00,14.5,92.0,13.2,15.0,0.0,0.0,0.0,982.9,24.0,3.4,302.0,16.0,0.269,0.0
2023-06-19 04:15:00+01:00,14.0,92.0,12.8,14.4,0.0,0.0,0.0,983.0,1.0,3.1,291.0,15.6,0.269,0.0
2023-06-19 04:35:00+01:00,14.0,92.0,12.8,14.4,0.0,0.0,0.0,983.0,1.0,3.1,291.0,15.6,0.269,0.0
2023-06-19 05:15:00+01:00,14.7,90.0,13.2,15.4,0.0,0.0,0.0,983.2,5.0,2.1,301.0,15.5,0.269,1.0
2023-06-19 05:35:00+01:00,14.7,90.0,13.2,15.4,0.0,0.0,0.0,983.2,5.0,2.1,301.0,15.5,0.269,1.0
2023-06-19 06:15:00+01:00,16.7,89.0,14.9,18.3,0.0,0.0,0.0,983.8,19.0,0.4,90.0,16.3,0.269,1.0
2023-06-19 06:35:00+01:00,16.7,89.0,14.9,18.3,0.0,0.0,0.0,983.8,19.0,0.4,90.0,16.3,0.269,1.0
2023-06-19 07:15:00+01:00,19.3,77.0,15.2,20.6,0.0,0.0,0.0,984.3,26.0,2.7,113.0,17.5,0.269,1.0
2023-06-19 07:35:00+01:00,19.3,77.0,15.2,20.6,0.0,0.0,0.0,984.3,26.0,2.7,113.0,17.5,0.269,1.0
2023-06-19 08:15:00+01:00,21.3,69.0,15.4,22.5,0.0,0.0,0.0,984.6,16.0,3.6,127.0,18.9,0.269,1.0
2023-06-19 08:35:00+01:00,21.3,69.0,15.4,22.5,0.0,0.0,0.0,984.6,16.0,3.6,127.0,18.9,0.269,1.0
2023-06-19 09:15:00+01:00,23.3,63.0,15.8,24.9,0.0,0.0,0.0,984.6,8.0,4.8,138.0,20.4,0.268,1.0
2023-06-19 09:35:00+01:00,23.3,63.0,15.8,24.9,0.0,0.0,0.0,984.6,8.0,4.8,138.0,20.4,0.268,1.0
2023-06-19 10:15:00+01:00,25.2,55.0,15.6,27.4,0.0,0.0,0.0,984.5,0.0,5.9,133.0,21.9,0.266,1.0
2023-06-19 10:35:00+01:00,25.2,55.0,15.6,27.4,0.0,0.0,0.0,984.5,0.0,5.9,133.0,21.9,0.266,1.0
2023-06-19 11:15:00+01:00,26.5,52.0,15.8,29.4,0.0,0.0,0.0,984.7,2.0,5.9,128.0,23.3,0.264,1.0
2023-06-19 11:35:00+01:00,26.5,52.0,15.8,29.4,0.0,0.0,0.0,984.7,2.0,5.9,128.0,23.3,0.264,1.0
2023-06-19 12:15:00+01:00,27.3,52.0,16.5,31.0,0.0,0.0,0.0,984.5,10.0,4.1,142.0,24.6,0.263,1.0
2023-06-19 12:35:00+01:00,27.3,52.0,16.5,31.0,0.0,0.0,0.0,984.5,10.0,4.1,142.0,24.6,0.263,1.0
2023-06-19 13:15:00+01:00,28.6,44.0,15.2,31.9,0.0,0.0,0.0,984.3,13.0,1.5,76.0,25.4,0.258,1.0
2023-06-19 13:35:00+01:00,28.6,44.0,15.2,31.9,0.0,0.0,0.0,984.3,13.0,1.5,76.0,25.4,0.258,1.0
2023-06-19 14:15:00+01:00,29.1,41.0,14.6,31.1,0.1,0.1,0.0,984.4,38.0,4.8,347.0,26.1,0.257,1.0
2023-06-19 14:35:00+01:00,29.1,41.0,14.6,31.1,0.1,0.1,0.0,984.4,38.0,4.8,347.0,26.1,0.257,1.0
2023-06-19 15:15:00+01:00,28.9,41.0,14.2,29.6,0.0,0.0,0.0,984.3,12.0,4.8,63.0,26.1,0.256,1.0
2023-06-19 15:35:00+01:00,28.9,41.0,14.2,29.6,0.0,0.0,0.0,984.3,12.0,4.8,63.0,26.1,0.256,1.0
2023-06-19 16:15:00+01:00,28.7,41.0,14.2,29.8,0.0,0.0,0.0,984.3,29.0,1.9,22.0,26.1,0.255,1.0
2023-06-19 16:35:00+01:00,28.7,41.0,14.2,29.8,0.0,0.0,0.0,984.3,29.0,1.9,22.0,26.1,0.255,1.0
2023-06-19 17:15:00+01:00,28.4,43.0,14.6,29.4,0.0,0.0,0.0,984.3,26.0,3.6,37.0,25.8,0.254,1.0
2023-06-19 17:35:00+01:00,28.4,43.0,14.6,29.4,0.0,0.0,0.0,984.3,26.0,3.6,37.0,25.8,0.254,1.0
2023-06-19 18:15:00+01:00,27.0,55.0,17.3,29.0,0.0,0.0,0.0,984.3,9.0,4.2,20.0,25.2,0.254,1.0
2023-06-19 18:35:00+01:00,27.0,55.0,17.3,29.0,0.0,0.0,0.0,984.3,9.0,4.2,20.0,25.2,0.254,1.0
2023-06-19 19:15:00+01:00,24.7,77.0,20.4,28.0,0.0,0.0,0.0,984.0,11.0,5.0,21.0,24.3,0.254,1.0
2023-06-19 19:35:00+01:00,24.7,77.0,20.4,28.0,0.0,0.0,0.0,984.0,11.0,5.0,21.0,24.3,0.254,1.0
2023-06-19 20:15:00+01:00,24.7,60.0,16.5,26.0,0.0,0.0,0.0,984.2,18.0,6.5,84.0,22.8,0.254,0.0
2023-06-19 20:35:00+01:00,24.7,60.0,16.5,26.0,0.0,0.0,0.0,984.2,18.0,6.5,84.0,22.8,0.254,0.0
2023-06-19 21:15:00+01:00,22.7,69.0,16.7,24.0,0.0,0.0,0.0,984.7,31.0,7.3,147.0,21.6,0.254,0.0
2023-06-19 21:35:00+01:00,22.7,69.0,16.7,24.0,0.0,0.0,0.0,984.7,31.0,7.3,147.0,21.6,0.254,0.0
2023-06-19 22:15:00+01:00,22.1,72.0,16.8,23.5,0.0,0.0,0.0,984.9,30.0,6.8,148.0,20.6,0.255,0.0
2023-06-19 22:35:00+01:00,22.1,72.0,16.8,23.5,0.0,0.0,0.0,984.9,30.0,6.8,148.0,20.6,0.255,0.0
2023-06-19 23:15:00+01:00,21.4,76.0,17.0,22.9,0.0,0.0,0.0,984.9,30.0,6.4,142.0,19.8,0.255,0.0
2023-06-19 23:35:00+01:00,21.4,76.0,17.0,22.9,0.0,0.0,0.0,984.9,30.0,6.4,142.0,19.8,0.255,0.0
2023-06-20 00:15:00+01:00,20.1,83.0,17.0,21.6,0.0,0.0,0.0,984.7,23.0,6.6,131.0,19.1,0.255,0.0
2023-06-20 00:35:00+01:00,20.1,83.0,17.0,21.6,0.0,0.0,0.0,984.7,23.0,6.6,131.0,19.1,0.255,0.0
2023-06-20 01:15:00+01:00,19.4,83.0,16.3,21.1,0.0,0.0,0.0,985.1,3.0,3.3,354.0,17.5,0.253,0.0
2023-06-20 01:35:00+01:00,19.4,83.0,16.3,21.1,0.0,0.0,0.0,985.1,3.0,3.3,354.0,17.5,0.253,0.0
2023-06-20 02:15:00+01:00,16.9,91.0,15.5,18.0,0.0,0.0,0.0,984.5,0.0,5.0,330.0,17.3,0.253,0.0
2023-06-20 02:35:00+01:00,16.9,91.0,15.5,18.0,0.0,0.0,0.0,984.5,0.0,5.0,330.0,17.3,0.253,0.0
2023-06-20 03:15:00+01:00,16.7,91.0,15.2,17.7,0.0,0.0,0.0,984.5,0.0,4.8,333.0,17.1,0.253,0.0
2023-06-20 03:35:00+01:00,16.7,91.0,15.2,17.7,0.0,0.0,0.0,984.5,0.0,4.8,333.0,17.1,0.253,0.0
2023-06-20 04:15:00+01:00,16.2,92.0,14.9,17.0,0.0,0.0,0.0,984.7,1.0,5.1,321.0,16.9,0.253,0.0
2023-06-20 04:35:00+01:00,16.2,92.0,14.9,17.0,0.0,0.0,0.0,984.7,1.0,5.1,321.0,16.9,0.253,0.0
2023-06-20 05:15:00+01:00,16.7,91.0,15.3,18.2,0.0,0.0,0.0,984.8,4.0,2.2,261.0,16.9,0.254,1.0
2023-06-20 05:35:00+01:00,16.7,91.0,15.3,18.2,0.0,0.0,0.0,984.8,4.0,2.2,261.0,16.9,0.254,1.0
2023-06-20 06:15:00+01:00,18.6,86.0,16.2,20.4,0.0,0.0,0.0,985.1,0.0,1.8,191.0,17.6,0.254,1.0
2023-06-20 06:35:00+01:00,18.6,86.0,16.2,20.4,0.0,0.0,0.0,985.1,0.0,1.8,191.0,17.6,0.254,1.0
2023-06-20 07:15:00+01:00,20.7,81.0,17.3,23.0,0.0,0.0,0.0,985.7,28.0,1.8,90.0,18.9,0.254,1.0
2023-06-20 07:35:00+01:00,20.7,81.0,17.3,23.0,0.0,0.0,0.0,985.7,28.0,1.8,90.0,18.9,0.254,1.0
2023-06-20 08:15:00+01:00,22.6,74.0,17.7,25.0,0.0,0.0,0.0,985.6,14.0,2.5,135.0,20.3,0.253,1.0
2023-06-20 08:35:00+01:00,22.6,74.0,17.7,25.0,0.0,0.0,0.0,985.6,14.0,2.5,135.0,20.3,0.253,1.0
2023-06-20 09:15:00+01:00,24.4,67.0,17.8,27.1,0.0,0.0,0.0,985.8,29.0,3.4,162.0,21.8,0.252,1.0
2023-06-20 09:35:00+01:00,24.4,67.0,17.8,27.1,0.0,0.0,0.0,985.8,29.0,3.4,162.0,21.8,0.252,1.0
2023-06-20 10:15:00+01:00,26.0,59.0,17.5,29.2,0.0,0.0,0.0,985.8,23.0,4.0,153.0,23.3,0.251,1.0
2023-06-20 10:35:00+01:00,26.0,59.0,17.5,29.2,0.0,0.0,0.0,985.8,23.0,4.0,153.0,23.3,0.251,1.0
2023-06-20 11:15:00+01:00,27.5,55.0,17.6,31.0,0.0,0.0,0.0,985.5,7.0,6.5,174.0,24.6,0.249,1.0
2023-06-20 11:35:00+01:00,27.5,55.0,17.6,31.0,0.0,0.0,0.0,985.5,7.0,6.5,174.0,24.6,0.249,1.0
2023-06-20 12:15:00+01:00,29.0,51.0,17.8,32.9,0.0,0.0,0.0,985.2,31.0,6.6,189.0,25.8,0.248,1.0
2023-06-20 12:35:00+01:00,29.0,51.0,17.8,32.9,0.0,0.0,0.0,985.2,31.0,6.6,189.0,25.8,0.248,1.0
2023-06-20 13:15:00+01:00,29.0,51.0,17.9,32.6,0.0,0.0,0.0,985.3,39.0,6.1,177.0,26.6,0.245,1.0
2023-06-20 13:35:00+01:00,29.0,51.0,17.9,32.6,0.0,0.0,0.0,985.3,39.0,6.1,177.0,26.6,0.245,1.0
2023-06-20 14:15:00+01:00,29.9,48.0,17.8,32.5,0.0,0.0,0.0,984.8,43.0,7.7,208.0,27.1,0.244,1.0
2023-06-20 14:35:00+01:00,29.9,48.0,17.8,32.5,0.0,0.0,0.0,984.8,43.0,7.7,208.0,27.1,0.244,1.0
2023-06-20 15:15:00+01:00,29.3,50.0,17.8,31.1,0.0,0.0,0.0,984.8,35.0,8.7,210.0,27.1,0.242,1.0
2023-06-20 15:35:00+01:00,29.3,50.0,17.8,31.1,0.0,0.0,0.0,984.8,35.0,8.7,210.0,27.1,0.242,1.0
2023-06-20 16:15:00+01:00,29.1,51.0,17.9,31.0,0.0,0.0,0.0,984.4,37.0,6.5,199.0,26.9,0.241,1.0
2023-06-20 16:35:00+01:00,29.1,51.0,17.9,31.0,0.0,0.0,0.0,984.4,37.0,6.5,199.0,26.9,0.241,1.0
2023-06-20 17:15:00+01:00,28.6,53.0,18.1,30.5,0.0,0.0,0.0,984.0,35.0,7.2,186.0,26.4,0.241,1.0
2023-06-20 17:35:00+01:00,28.6,53.0,18.1,30.5,0.0,0.0,0.0,984.0,35.0,7.2,186.0,26.4,0.241,1.0
2023-06-20 18:15:00+01:00,27.7,57.0,18.4,29.5,0.0,0.0,0.0,983.8,32.0,9.0,180.0,25.8,0.24,1.0
2023-06-20 18:35:00+01:00,27.7,57.0,18.4,29.5,0.0,0.0,0.0,983.8,32.0,9.0,180.0,25.8,0.24,1.0
2023-06-20 19:15:00+01:00,26.1,61.0,18.0,27.4,0.0,0.0,0.0,983.5,30.0,11.0,191.0,25.0,0.24,1.0
2023-06-20 19:35:00+01:00,26.1,61.0,18.0,27.4,0.0,0.0,0.0,983.5,30.0,11.0,191.0,25.0,0.24,1.0
2023-06-20 20:15:00+01:00,24.5,65.0,17.5,25.7,0.0,0.0,0.0,983.3,30.0,10.2,203.0,24.0,0.24,0.0
2023-06-20 20:35:00+01:00,24.5,65.0,17.5,25.7,0.0,0.0,0.0,983.3,30.0,10.2,203.0,24.0,0.24,0.0
2023-06-20 21:15:00+01:00,22.9,69.0,17.0,24.0,0.0,0.0,0.0,983.3,30.0,9.4,203.0,23.1,0.24,0.0
2023-06-20 21:35:00+01:00,22.9,69.0,17.0,24.0,0.0,0.0,0.0,983.3,30.0,9.4,203.0,23.1,0.24,0.0
2023-06-20 22:15:00+01:00,21.4,75.0,16.8,22.9,0.0,0.0,0.0,983.1,30.0,5.7,215.0,22.2,0.241,0.0
2023-06-20 22:35:00+01:00,21.4,75.0,16.8,22.9,0.0,0.0,0.0,983.1,30.0,5.7,215.0,22.2,0.241,0.0
2023-06-20 23:15:00+01:00,20.1,82.0,16.8,22.0,0.0,0.0,0.0,983.0,30.0,3.2,243.0,21.3,0.241,0.0
2023-06-20 23:35:00+01:00,20.1,82.0,16.8,22.0,0.0,0.0,0.0,983.0,30.0,3.2,243.0,21.3,0.241,0.0
2023-06-21 00:15:00+01:00,19.0,86.0,16.7,21.0,0.0,0.0,0.0,982.5,2.0,2.4,243.0,20.5,0.241,0.0
2023-06-21 00:35:00+01:00,19.0,86.0,16.7,21.0,0.0,0.0,0.0,982.5,2.0,2.4,243.0,20.5,0.241,0.0
2023-06-21 01:15:00+01:00,17.5,96.0,16.8,19.8,0.0,0.0,0.0,983.1,19.0,0.7,270.0,20.1,0.234,0.0
2023-06-21 01:35:00+01:00,17.5,96.0,16.8,19.8,0.0,0.0,0.0,983.1,19.0,0.7,270.0,20.1,0.234,0.0
2023-06-21 02:15:00+01:00,17.3,97.0,16.9,19.6,0.0,0.0,0.0,982.9,30.0,0.8,243.0,19.5,0.234,0.0
2023-06-21 02:35:00+01:00,17.3,97.0,16.9,19.6,0.0,0.0,0.0,982.9,30.0,0.8,243.0,19.5,0.234,0.0
